name,category,addres_full,website,phone_number,rating,review_count,longitude,latitude
Biro Layanan Psikologi Brilliant Consulting,Psychologist,"Biro Layanan Psikologi Brilliant Consulting, Gg. Manyar No.10, RT.3/RW.9, Karangjati, Kec. Bergas, Kabupaten Semarang, Jawa Tengah 50552, Indonesia",,+62 813-2573-0306,5,7,"110,4293628","-7,1867673"
Layanan Psikologi Sakuta Dewandaru Mada/ Tes STIFIn Klaten/Hypnotherapy,Psychologist,"7HCV+H68 Layanan Psikologi Sakuta Dewandaru Mada/ Tes STIFIn Klaten/Hypnotherapy, Jl Teratai Indah, Tegalrupak, Danguran, Kec. Klaten Sel., Kabupaten Klaten, Jawa Tengah 57425, Indonesia",,+62 818-0453-3760,5,44,"110,592885","-7,72754"
BIRO JASA PSIKOLOGI CAZRA,Psychologist,"BIRO JASA PSIKOLOGI CAZRA, Jl. Kelengkeng, Tegalrejo, RT.3/RW.1, Kertonatan, Kec. Kartasura, Kabupaten Sukoharjo, Jawa Tengah 57166, Indonesia",,+62 852-2939-1968,5,21,"110,7189121","-7,5448223"
Biro Psikologi CERITA,Psychologist,"Biro Psikologi CERITA, Jl. Sultan Agung No.9, RT.6/RW.1, Nepak, Bulurejo, Kec. Mertoyudan, Kabupaten Magelang, Jawa Tengah, Indonesia",,+62 812-2900-0924,5,34,"110,2003462","-7,5000795"
Lembaga Psikologi Karunia,Psychologist,"Lembaga Psikologi Karunia, City Park Medoho No.Perumahan Blok M2, Kalicari, Kec. Pedurungan, Kota Semarang, Jawa Tengah 50198, Indonesia",,+62 815-6976-778,"4,6",5,"110,4547087","-6,9918549"
"Psikolog Harrista Adiati,M.Psi",Psychologist,"Psikolog Harrista Adiati,M.Psi, Kampung Bumi Godean, Rt 01/06, No. 55, Sarimulyo, Tawangsari, Kec. Wonosobo, Kabupaten Wonosobo, Jawa Tengah 56313, Indonesia",,+62 831-4498-0982,5,4,"109,8983098","-7,3809514"
"LEMBAGA PSIKOLOGI TERAPAN "" GAMA SOLUTIONS """,Psychologist,"LEMBAGA PSIKOLOGI TERAPAN "" GAMA SOLUTIONS "", Jl. RE. Martadinata, Gandekan, Jebres, Surakarta City, Central Java 57121, Indonesia",https://gamasolutionsolo.com/,+62 811-285-988,5,5,"110,8387264","-7,5708058"
"Praktek Psikolog Dewi Intan Puspitadesi, M.Psi., Psikolog",Psychologist,"Praktek Psikolog Dewi Intan Puspitadesi, M.Psi., Psikolog, Jl. Adi Sucipto No.Blok I, Manahan, Kec. Banjarsari, Kota Surakarta, Jawa Tengah 57139, Indonesia",https://www.mindsetpsychology.co.id/,+62 851-7448-5060,5,4,"110,8008342","-7,5543608"
Bina Asih Psikologi,Psychologist,"Bina Asih Psikologi, Jl. Balirejo I No.33, Muja Muju, Umbulharjo, Yogyakarta City, Special Region of Yogyakarta 55165, Indonesia",http://www.binaasihpsikologi.com/,+62 274 582051,"4,9",20,"110,3966573","-7,7985998"
Biro Psikologi Intuisi Yogyakarta,Psychologist,"Biro Psikologi Intuisi Yogyakarta, Jl. Japlaksari, RT.18/RW.No 01, Bromonilan, Purwomartani, Kalasan, Sleman Regency, Special Region of Yogyakarta 55571, Indonesia",,+62 823-1331-1832,"4,9",74,"110,4490856","-7,7508822"
Detection Psychological Services,Psychologist,"Detection Psychological Services, Jl. C. Simanjuntak No.50, Terban, Gondokusuman, Yogyakarta City, Special Region of Yogyakarta 55223, Indonesia",https://detection.id/,+62 852-9051-6896,"4,9",41,"110,3741219","-7,7773498"
Biro Psikologi Putra Tunggal,Corporate office,"H65V+3Q5 Biro Psikologi Putra Tunggal, Windusara, Karangklesem, Kec. Purwokerto Sel., Kabupaten Banyumas, Jawa Tengah 53144, Indonesia",,+62 815-4282-4697,"4,7",22,"109,2444883","-7,4423651"
Pusat Studi Psikologi Transportasi Indonesia,Research institute,"Pusat Studi Psikologi Transportasi Indonesia, Jl. Lamongan Barat XIII No.12J, RT.005/RW.005, Sampangan, Gajahmungkur, Semarang City, Central Java 50236, Indonesia",,+62 811-288-144,5,8,"110,3926275","-7,0133731"
Biro Konsultasi Psikologi PARIPURNA Yogyakarta (PUSAT),Psychologist,"Biro Konsultasi Psikologi PARIPURNA Yogyakarta (PUSAT), Jl. Griya Palem Indah No.A1, Nogosari, Sidokarto, Kec. Godean, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55264, Indonesia",http://semestaparipurna.com/,+62 858-0024-3036,5,41,"110,3057416","-7,7738625"
Ikatan Psikologi Klinis (IPK),Psychiatrist,"Ikatan Psikologi Klinis (IPK), JL Sriwijaya, 102, Semarang, Tegalsari, Kec. Candisari, Kota Semarang, Jawa Tengah 50614, Indonesia",,+62 812-2877-377,5,1,"110,4250808","-7,0030377"
Biro Psikologi Kalyananda,Psychologist,"Biro Psikologi Kalyananda, Jl. Pogung Baru No.H5, Pogung Baru, Sinduadi, Mlati, Sleman Regency, Special Region of Yogyakarta 55284, Indonesia",,+62 857-0074-5556,"4,8",23,"110,3780619","-7,7566509"
"Psikolog - Puwidian Ningsih, S.Psi, M.Psi, Psikolog. Layanan Psikologi ""AJNA""",Psychologist,"Psikolog - Puwidian Ningsih, S.Psi, M.Psi, Psikolog. Layanan Psikologi ""AJNA"", Ngasinan Rt 003/001, Kabupaten Wonosobo, Jawa Tengah 56315, Indonesia",,+62 813-8859-5095,5,4,"109,9162859","-7,3635596"
Lembaga Psikologi dan Psikometri RSF,Psychologist,"Lembaga Psikologi dan Psikometri RSF, Jl. Kenanga I No.01, Pahesan, Kec. Godong, Kabupaten Grobogan, Jawa Tengah 58162, Indonesia",,+62 856-4128-4925,5,3,"110,7210723","-7,066506"
Pusat Pelayanan Tes dan Konsultasi Psikologi (P2TKP) Universitas Sanata Dharma,Psychologist,"Pusat Pelayanan Tes dan Konsultasi Psikologi (P2TKP) Universitas Sanata Dharma, Fakultas Psikologi Kampus III Universitas Sanata Dharma, Krodan, Maguwoharjo, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia",https://usd.ac.id/pusat/p2tkp/,+62 856-4239-6636,"4,8",28,"110,4223891","-7,7543166"
Rumah YVC,Psychologist,"Rumah YVC, Jl. Rambutan Raya No.6, Lamper Lor, Kec. Semarang Sel., Kota Semarang, Jawa Tengah 50249, Indonesia",,+62 812-2709-395,5,1,"110,4384904","-7,0041148"
Bening Klinik Psikologi Jogja,Psychologist,"Bening Klinik Psikologi Jogja, Rukan Gading Mas No. 8A-9A, Banyuraden, Kec. Gamping, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55293, Indonesia",https://beningpsikologi.com/,+62 812-2556-5656,5,8,"110,3434219","-7,7804098"
Lembaga Psikologi Terapan DELTA,Psychologist,"Lembaga Psikologi Terapan DELTA, Jl. Semeru No.C146, Nusupan, Trihanggo, Gamping, Sleman Regency, Special Region of Yogyakarta 55291, Indonesia",https://psikologidelta.com/,+62 896-6552-9596,"4,6",28,"110,3396158","-7,7632088"
Biro Psikologi Psy Center Cahaya Mustika Cilacap,Psychologist,"Biro Psikologi Psy Center Cahaya Mustika Cilacap, Jl. Sulawesi, Ruko Gatsula No. 12 B, Karang Lor, Gunungsimping, Kec. Cilacap Tengah, Kabupaten Cilacap, Jawa Tengah 53224, Indonesia",,+62 857-2600-5777,"4,3",6,"109,0274996","-7,6996583"
Omahe Ruslan,Psychologist,"CPGQ+6R2 Omahe Ruslan, Unnamed Road, Ngemplak, Kartasura, Sukoharjo Regency, Central Java 57169, Indonesia",,+62 857-2534-9917,4,2,"110,7395119","-7,5744805"
Lembaga Psikologi Terapan (LPT) Semarang,Human resource consulting,"Lembaga Psikologi Terapan (LPT) Semarang, Jl. Kaligarang No.58B, Petompon, Gajahmungkur, Semarang City, Central Java 50237, Indonesia",http://www.lptsemarang.com/,+62 878-3215-9015,"4,1",9,"110,4029826","-6,9961947"
Charisma Consulting,Psychologist,"Charisma Consulting, Jl. Mahameru No.91A, Ngabean Wetan, Sinduharjo, Ngaglik, Sleman Regency, Special Region of Yogyakarta 55581, Indonesia",,+62 812-1395-4464,"4,9",210,"110,3950501","-7,7446692"
Cindo Consulting,Psychologist,"Cindo Consulting, Jl. Blewah Raya II No.11, Karangasem, Kec. Laweyan, Kota Surakarta, Jawa Tengah 57145, Indonesia",http://cindoconsulting.com/,+62 851-0009-2393,"4,9",45,"110,7759049","-7,5497452"
Janitra Psikologi-Banyumas,Psychologist,"Janitra Psikologi-Banyumas, Jl. Merdeka No.31, Brubahan, Purwanegara, Purwokerto Timur, Banyumas Regency, Central Java 53116, Indonesia",,+62 856-2610-728,,,"109,2372676","-7,4226463"
Test Psikologi SIM Batang (Test Kesehatan Rohani Pemohon SIM),Psychologist,"3PRJ+PCG Test Psikologi SIM Batang (Test Kesehatan Rohani Pemohon SIM), Batang, Proyonanggan Tengah, Kec. Batang, Kabupaten Batang, Jawa Tengah 51216, Indonesia",,,4,5,"109,7310785","-6,9081944"
Layanan Psikologi DIKHANA,Mental health clinic,"Layanan Psikologi DIKHANA, Karangmencol, Sumberjo, Kec. Rembang, Kabupaten Rembang, Jawa Tengah 59219, Indonesia",,+62 812-2858-5188,,,"111,3409138","-6,7135519"
"PSIKOLOG KLINIS EUODIA SEKAR AYU, M.Psi., Psikolog (SEKAR CITTA)",Psychologist,"PSIKOLOG KLINIS EUODIA SEKAR AYU, M.Psi., Psikolog (SEKAR CITTA), Banyuurip Timur, Banyuurip, Temanggung, Temanggung Regency, Central Java 56211, Indonesia",https://sites.google.com/view/euodiapsikolog,+62 813-9230-9792,5,4,"110,1885757","-7,3138474"
Tes Psikologi SIM,Psychotherapist,"Tes Psikologi SIM, Jl. Prof. Moh. Yamin No.5, Cerbonan, Karanganyar, Kec. Karanganyar, Kabupaten Karanganyar, Jawa Tengah 57711, Indonesia",,,"4,5",2,"110,9494854","-7,5950417"
Unit Konsultasi Psikologi UGM,Mental health service,"69HJ+72V Unit Konsultasi Psikologi UGM, Bulaksumur, Yogyakarta, Jl. Sosio Humaniora, Karang Malang, Caturtunggal, Depok, Sleman Regency, Special Region of Yogyakarta 55281, Indonesia",https://ukp.psikologi.ugm.ac.id/,+62 857-5916-1581,"4,5",32,"110,3800604","-7,7717661"
Biro Psikologi Komprehensif,Psychologist,"H6VJ+24M Biro Psikologi Komprehensif, Karangjambu, Purwanegara, Kec. Purwokerto Tim., Kabupaten Banyumas, Jawa Tengah 53127, Indonesia",,,"3,5",2,"109,230296","-7,4074189"
Biro Psikologi Askara,Psychologist,"Biro Psikologi Askara, Jl. Plamongan Sari Raya, RT.02/RW.07, Pedurungan Kidul, Kec. Pedurungan, Kota Semarang, Jawa Tengah 50192, Indonesia",,+62 819-3223-2501,5,6,"110,4822057","-7,0190362"
Klinik Psikologi RS. Bethesda,Psychologist,"Klinik Psikologi RS. Bethesda, Jl. Jend. Sudirman No.70, Kotabaru, Kec. Gondokusuman, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55224, Indonesia",,+62 812-2620-7407,5,1,"110,3783861","-7,7839841"
Accura Phsyco Center (Eni Kusrini & Rekan),Psychologist,"Accura Phsyco Center (Eni Kusrini & Rekan), Jl. Waringin Putih, RT.001/RW.003, Banyumanik, Kec. Banyumanik, Kota Semarang, Jawa Tengah 50231, Indonesia",https://www.instagram.com/accuraphsycocenter/,+62 838-3030-2299,"3,9",25,"110,4142902","-7,0755149"
Opi Hipnoterapi,Psychologist,"5H58+6R8 Opi Hipnoterapi, Gebang Kulon, Gebang, Kec. Bonang, Kabupaten Demak, Jawa Tengah 59552, Indonesia",,+62 852-2685-5642,5,6,"110,5670654","-6,8419626"
Biro Psikologi Poros,Psychologist,"Biro Psikologi Poros, Jl. Kanguru Barat I No.2B, Gayamsari, Kec. Gayamsari, Kota Semarang, Jawa Tengah 50248, Indonesia",http://psikologiporos.com/,+62 812-2812-6013,"4,9",8,"110,4484472","-7,0004349"
BIRO PSIKOLOGI CAHAYA BARU,Psychologist,"H6J4+P8X BIRO PSIKOLOGI CAHAYA BARU, Jl. Pasir Bar. Raya, Dusun I, Pasir Kidul, Kec. Purwokerto Bar., Kabupaten Banyumas, Jawa Tengah 53135, Indonesia",,+62 813-2738-6891,5,3,"109,2058491","-7,4181433"
EDHAS Psychology,Mental health clinic,"EDHAS Psychology, Jl. Durian Raya No.50, Srondol Wetan, Kec. Banyumanik, Kota Semarang, Jawa Tengah 50263, Indonesia",,+62 897-8600-494,5,13,"110,4180931","-7,061675"
ULAPSI UNS,Psychologist,"ULAPSI UNS, Fakultas Psikologi Universitas Sebelas Maret, Jl. Ir. Sutami No.36A Gedung D, Jebres, Kec. Jebres, Kota Surakarta, Jawa Tengah 57126, Indonesia",https://ulapsi.psikologi.uns.ac.id/,+62 851-6310-0500,5,7,"110,8587144","-7,5581853"
Tes Psikologi Pemohon SIM Magelang Kota,Psychologist,"Tes Psikologi Pemohon SIM Magelang Kota, Jl. Kartini, Magelang, Magelang Tengah, Magelang City, Central Java 56121, Indonesia",,,5,4,"110,2145651","-7,4762786"
Pusat Layanan Psikologi,Psychotherapist,"CVV6+5VC Pusat Layanan Psikologi, Jl. Ki Hajar Dewantara, Jebres, Kec. Jebres, Kota Surakarta, Jawa Tengah 57126, Indonesia",,,,,"110,8621532","-7,5570638"
Sakina Biro Psikologi Ponorogo,Psychologist,"Sakina Biro Psikologi Ponorogo, Jl. Puspowarno No.8, Nurmanan, Mangkujayan, Ponorogo, Ponorogo Regency, East Java 63413, Indonesia",https://linktr.ee/sakinalayananpsikologi,,5,21,"111,4603855","-7,8628032"
Test Psikologi Sukoharjo,Psychologist,"8RCV+FPV Test Psikologi Sukoharjo, Jl. Kresno, Gudangsari, Gayam, Sukoharjo, Sukoharjo Regency, Central Java 57514, Indonesia",,+62 838-3977-9701,"3,9",8,"110,8443091","-7,678769"
klinik spesialis kejiwaan,Mental health clinic,"klinik spesialis kejiwaan, Jl. Cendrawasih No.43, Panjer, Kebumen, Kebumen Regency, Central Java 54312, Indonesia",,+62 831-1688-7771,4,4,"109,6689158","-7,6846444"
PHB PSIKOTES,Child psychologist,"PHB PSIKOTES, Jalan Cawang Perum Green Java NO 1, Jurangombo Sel., Kec. Magelang Sel., Kabupaten Magelang, Jawa Tengah 56123, Indonesia",,,5,1,"110,2034412","-7,5005321"
Pusat Layanan Psikologi Cahaya Hati,Corporate office,"Pusat Layanan Psikologi Cahaya Hati, Jl. Banjarsari No.1, Tembalang, Semarang City, Central Java 50268, Indonesia",https://instagram.com/cahaya_hati_bpsi?igshid=NGVhN2U2NjQ0Yg==,+62 898-6667-888,"4,7",15,"110,4359312","-7,0597765"
Pt. Humaira Psikologi Indo,Psychologist,"Pt. Humaira Psikologi Indo, Jl. Tumpang Raya No No.1, Petompon, Kec. Gajahmungkur, Kota Semarang, Jawa Tengah 50232, Indonesia",,,5,1,"110,4059368","-7,0061697"
Rumah terapi dan konsultasi psikologi,Psychotherapist,"6P5G+27F Rumah terapi dan konsultasi psikologi, Mijen, Kec. Mijen, Kabupaten Demak, Jawa Tengah 59583, Indonesia",,,,,"110,7259283","-6,7928823"
Tes Psikologi SIM,Psychologist,"Tes Psikologi SIM, Jl. Hasanudin No.32, Purwosari, Kec. Laweyan, Kota Surakarta, Jawa Tengah 57142, Indonesia",,,"3,5",13,"110,807248","-7,5595211"
Jasa Psikologi Indonesia (JASPI),Consultant,"Jasa Psikologi Indonesia (JASPI), Jl. Latar Putih No.5, Sondakan, Kec. Laweyan, Kota Surakarta, Jawa Tengah 57147, Indonesia",,+62 851-6367-7979,"4,9",7,"110,7895813","-7,563814"
Lembaga Psikologi Terapan Universitas Sarjanawiyata Tamansiswa,Psychologist,"Lembaga Psikologi Terapan Universitas Sarjanawiyata Tamansiswa, Jl. Kusumanegara No.157, Muja Muju, Kec. Umbulharjo, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55165, Indonesia",,+62 857-0200-2982,5,2,"110,3924233","-7,8019074"
Biro Psikologi Klinis & Terapan,Psychologist,"Biro Psikologi Klinis & Terapan, Jl. Panglima Sudirman No.10 B, Kartoharjo, Madiun City, East Java 63116, Indonesia",https://www.wiwien.com/,+62 815-5616-543,5,105,"111,5277211","-7,6316321"
Lembaga Psikologi Terapan Pranatama,Psychologist,"Lembaga Psikologi Terapan Pranatama, Jl. Sambeng No.46, Mangkubumen, Banjarsari, Surakarta City, Central Java 57139, Indonesia",,,,,"110,8154311","-7,5557107"
Surya Anggraeni Psychology Center (SYAPC),Psychologist,"Surya Anggraeni Psychology Center (SYAPC), Jl. Kusumanegara No.159, Muja Muju, Umbulharjo, Yogyakarta City, Special Region of Yogyakarta 55281, Indonesia",https://suryaanggraeni.co.id/,+62 813-2597-0906,"4,7",12,"110,3929174","-7,8019346"
Biro Psikologi Seniorlife Yogyakarta,Psychologist,"Biro Psikologi Seniorlife Yogyakarta, Jl. Raya Tajem, Gondang Legi, Wedomartani, Ngemplak, Sleman Regency, Special Region of Yogyakarta 55584, Indonesia",https://seniorlife.id/,+62 878-4022-1446,5,15,"110,4348853","-7,7327867"
Rumah Pelangi Ceria,Child psychologist,"Rumah Pelangi Ceria, Jl. Lamongan Barat XIV No.9a, Sampangan, Kec. Gajahmungkur, Kota Semarang, Jawa Tengah 50232, Indonesia",,+62 823-1351-8615,5,5,"110,3924923","-7,0130341"
Layanan Konsultasi Psikologi PIASE,Mental health service,"Layanan Konsultasi Psikologi PIASE, Ruko, Paramount Village No.mor B8, Manyaran, Semarang Barat, Semarang City, Central Java 50148, Indonesia",,,,,"110,3877341","-7,0064894"
Praktek Dr. Tini Sri padmoningsih Sp.kj Spesialis Kejiwaan,Mental health clinic,"9QH4+3CW Praktek Dr. Tini Sri padmoningsih Sp.kj Spesialis Kejiwaan, RT.9/RW.3, Krajan, Bringin, Batealit, Jepara Regency, Central Java 59461, Indonesia",,+62 813-2864-9323,"4,4",15,"110,7560673","-6,6223249"
Rumah Psikologi Mata Air,Psychologist,"Rumah Psikologi Mata Air, Jl. Jend. Sudirman No.96, Kupang Lor, Kupang, Kec. Ambarawa, Kabupaten Semarang, Jawa Tengah 50612, Indonesia",,+62 857-4025-1164,,,"110,4136709","-7,2539865"
"Layanan Psikolog Umi Salwa, S.Psi., M.Psi., Psikolog",Psychologist,"Layanan Psikolog Umi Salwa, S.Psi., M.Psi., Psikolog, Perum Kendal Persada Asri Jl. Bima Sakti No.98, Kersan, Kebondalem, Kec. Kendal, Kabupaten Kendal, Jawa Tengah 51318, Indonesia",,+62 821-3020-1919,5,3,"110,2051303","-6,9332754"
Xpresi Biro Konsultasi Psikologi,Psychologist,"Xpresi Biro Konsultasi Psikologi, Jl. Rambutan Barat No.6, Lamper Lor, Kec. Semarang Sel., Kota Semarang, Jawa Tengah 50248, Indonesia",,+62 24 8317178,,,"110,4384881","-7,0040207"
Praktek Psikologi Ngawi,Psychologist,"Praktek Psikologi Ngawi, Nambangan, Selopuro, Kec. Pitu, Kabupaten Ngawi, Jawa Timur 63252, Indonesia",,+62 857-2925-9481,5,1,"111,4420145","-7,3881211"
Aletheia Consultant,Psychologist,"Aletheia Consultant, Jl. Lawu No.2, Kalicacing, Sidomukti, Salatiga City, Central Java 50724, Indonesia",http://aletheia-consultant.com/,+62 815-6652-963,5,6,"110,501255","-7,333216"
Ruang Hati Psikologi,Psychologist,"Ruang Hati Psikologi, Jalan Janturan, RT.01/RW12, Jontungan, Tirtoadi, Mlati, Sleman Regency, Special Region of Yogyakarta 55287, Indonesia",http://www.ruanghatipsikologi.com/,+62 878-7723-9164,5,10,"110,3228079","-7,7388206"
Terapi Anak Talenta,Psychologist,"Terapi Anak Talenta, Jl. Mintojiwo Dalam III No.10, RT.06/RW.04, Gisikdrono, Kec. Semarang Barat, Kota Semarang, Jawa Tengah 50149, Indonesia",,+62 851-0085-8700,"4,6",48,"110,386286","-6,9907047"
"L. Edwin Gandawijaya, M.Psi., Psikolog",Psychologist,"L. Edwin Gandawijaya, M.Psi., Psikolog, Jl. Cemp. No.7, Baciro, Kec. Gondokusuman, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55225, Indonesia",https://bit.ly/daftarkonsultasiedwin,+62 857-1881-1991,5,12,"110,3815665","-7,7932246"
RUMAH CEMARA. Praktik Psikolog & Akupunktur,Psychotherapist,"RUMAH CEMARA. Praktik Psikolog & Akupunktur, Jl. Indraprasta No.12, Purin, Purwokerto, Kec. Patebon, Kabupaten Kendal, Jawa Tengah 51351, Indonesia",,+62 813-9182-0003,,,"110,1826421","-6,9254581"
DINAMIS Biro Psikologi,Psychologist,"DINAMIS Biro Psikologi, Jalan Kaliurang, Jl. Gondangan Gg. Anggrek km 10, RT.3/RW.45, Sardonoharjo, Kec. Ngaglik, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55581, Indonesia",https://instagram.com/biropsikologidinamis?utm_source=ig_profile_share&igshid=4mxn9p8oc34q,+62 896-8716-4716,5,203,"110,4009871","-7,7226676"
Lembaga Psikologi Adyasa,Medical clinic,"Lembaga Psikologi Adyasa, Jl. Sompok 1 No.23, Peterongan, Semarang Selatan, Semarang City, Central Java 50242, Indonesia",,+62 24 8451307,,,"110,4346429","-7,0016945"
Rumah Konsul,Psychologist,"Rumah Konsul, CTX, Jl. Affandi Pelem Kecut No.31B, RT.13/RW.04, Santren, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia",,+62 813-2227-6321,5,30,"110,3923649","-7,7621794"
Laksita Educare,Psychologist,"Laksita Educare, Sedayu, Argosari, Sedayu, Bantul Regency, Special Region of Yogyakarta 55752, Indonesia",https://www.lei.co.id/,+62 817-0434-500,"4,9",237,"110,2594073","-7,8037002"
Lembaga Psikologi Terapan Soegijapranata,Medical clinic,"Lembaga Psikologi Terapan Soegijapranata, Jl. Imam Bonjol No.186 A, Sekayu, Kec. Semarang Tengah, Kota Semarang, Jawa Tengah 50132, Indonesia",,,,,"110,41148","-6,979671"
Tempat test psikologi SIM,Psychotherapist,"Tempat test psikologi SIM, Jl. Bhayangkara No.1, Petengan Selatan, Bintoro, Demak Sub-District, Demak Regency, Central Java 59511, Indonesia",,,1,2,"110,6349779","-6,8929198"
Biro Psikologi Five Psikologi,Psychologist,"Biro Psikologi Five Psikologi, Jl. Perjuangan, Sanggrahan, Maguwoharjo, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55282, Indonesia",,+62 811-2865-000,5,32,"110,4283093","-7,7700053"
Praktik Psikolog Nadia,Psychologist,"Praktik Psikolog Nadia, Apotek K24, Jl. Sidoarum - Bantulan Lantai 2, Kramat, Sidoarum, Godean, Sleman Regency, Special Region of Yogyakarta, Indonesia",,+62 895-3648-43633,5,13,"110,3222977","-7,7785638"
Biro Psikologi Metamorfosa,Psychologist,"Biro Psikologi Metamorfosa, Jl. Kertorejo No.A1, Gamping Kidul, Ambarketawang, Sleman, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55294, Indonesia",,+62 877-3485-5666,"4,8",55,"110,3297764","-7,8024862"
Biro Psikologi Melana,Child psychologist,,https://www.instagram.com/biropsikologimelana/,+62 813-2529-7525,5,1,"110,459276","-7,042666"
Fakultas Psikologi Undip,Academic department,"Fakultas Psikologi Undip, Jl. Prof. Mr. Sunario, Tembalang, Semarang City, Central Java 50275, Indonesia",http://psikologi.undip.ac.id/,+62 24 7460051,"4,8",123,"110,4387959","-7,047283"
Biro Psikologi Dharma Setia Consultant,Health consultant,"Biro Psikologi Dharma Setia Consultant, Jl. Pertanian 1, Karangsari, Wedomartani, Ngemplak, Sleman Regency, Special Region of Yogyakarta 55584, Indonesia",https://dsconsultant.id/,+62 859-3838-1666,5,24,"110,4252569","-7,7513509"
Biro Psikologi Personal Growth Center,Medical clinic,"Biro Psikologi Personal Growth Center, Jl. Ngesrep Barat I No.9, Tinjomoyo, Kec. Banyumanik, Kota Semarang, Jawa Tengah 50262, Indonesia",,+62 24 7478907,,,"110,4207184","-7,0440506"
Praktek Psikologi Terapan Indonesia GLAD CONSULTING,Psychologist,"Praktek Psikologi Terapan Indonesia GLAD CONSULTING, Jl. Blambangan No.31, RT.007/RW.007, Jetak, Mungkid, Magelang Regency, Central Java 56512, Indonesia",,+62 823-2324-2214,5,3,"110,2551988","-7,5571398"
Konsultan Psikologi,Psychologist,"Konsultan Psikologi, Jl. Pura, RT.03/RW.No 72, Gonjen, Tamantirto, Kasihan, Bantul Regency, Special Region of Yogyakarta 55183, Indonesia",,+62 812-4973-5793,"4,8",108,"110,3308547","-7,8243541"
