name,category,addres_full,website,phone_number,rating,review_count,longitude,latitude
Unit Pelayanan Psikologi UNAIR,Walk-in clinic,"Unit Pelayanan Psikologi UNAIR, Gedung Fakultas Psikologi UNAIR, Jl. Dharmawangsa Dalam No.4-6 Lt. 2, Airlangga, Kec. Gubeng, Surabaya, Jawa Timur 60286, Indonesia",,+62 857-8508-8185,"4,2",10,"112,7592293","-7,2725062"
"Praktek Psikologi Oky Niassafitri, S.Psi, M.Si, M.Psi, Psikolog",Psychologist,"8GJF+PWG Praktek Psikologi Oky Niassafitri, S.Psi, M.Si, M.Psi, Psikolog, Jl. Kebonsari, Pulo, Kaibon, Kec. Geger, Kabupaten Madiun, Jawa Timur 63171, Indonesia",,,5,2,"111,5248339","-7,6681796"
Psikolog,Mental health clinic,"Psikolog, Jl. Abdul Wahab No.19. RT 1 RW 1 Kepuh, Kepuh, Kepuhkemiri, Kec. Tulangan, Kabupaten Sidoarjo, Jawa Timur 61273, Indonesia",https://sites.google.com/view/mico-sidoarjo-rumah-psikolog/halaman-muka,+62 856-5595-5995,1,1,"112,6434319","-7,4524352"
Biro Psikologi Benedictio,Mental health clinic,"Biro Psikologi Benedictio, PERUM ALAM NIRWANA, Jl. Bend. Sigura - Gura Bar. II No.KAV 20, Karangbesuki, Sukun, Malang City, East Java 65149, Indonesia",,+62 898-0530-097,5,3,"112,6068784","-7,9566023"
"Shankara Psikologi (Praktek Psikolog Afitria Rizkiana, M.Psi., Psikolog)",Psychologist,"Shankara Psikologi (Praktek Psikolog Afitria Rizkiana, M.Psi., Psikolog), Jl. Niken Gandini No.48, Singosaren, Kec. Ponorogo, Kabupaten Ponorogo, Jawa Timur 63417, Indonesia",,+62 857-9036-8999,5,1,"111,4960509","-7,8556718"
Praktek Psikologi Ngawi,Psychologist,"Praktek Psikologi Ngawi, Nambangan, Selopuro, Kec. Pitu, Kabupaten Ngawi, Jawa Timur 63252, Indonesia",,+62 857-2925-9481,5,1,"111,4420145","-7,3881211"
BIRO KONSULTASI PSIKOLOGI JIWA MANDIRI SURABAYA,Psychologist,"BIRO KONSULTASI PSIKOLOGI JIWA MANDIRI SURABAYA, Jl. Platuk Donomulyo No.3/29, Sidotopo Wetan, Kec. Kenjeran, Surabaya, Jawa Timur 60128, Indonesia",,+62 822-3030-5745,4,3,"112,765431","-7,230572"
Grahita Indonesia Kediri,Psychologist,"Grahita Indonesia Kediri, Jl. Moh. Hatta No.529, Senggung, Pisang, Kec. Patianrowo, Kabupaten Nganjuk, Jawa Timur 64315, Indonesia",,+62 852-3368-0748,5,1,"112,1002081","-7,5787635"
Rumah Psikologi Trenggalek,Psychologist,"XP35+WM8 Rumah Psikologi Trenggalek, Klampisan, Surodakan, Kec. Trenggalek, Kabupaten Trenggalek, Jawa Timur 66316, Indonesia",,+62 812-3406-3163,5,4,"111,7091953","-8,0452198"
"Psikolog Klinis Devi A Susilo, BA., M.Psi., Psikolog",Psychologist,"Psikolog Klinis Devi A Susilo, BA., M.Psi., Psikolog, SUB Co Spazio 525B, Spazio Building 1st Floor, Jl. Mayjend. Jonosewojo No.Kav 3, Pradahkalikendal, Kec. Dukuhpakis, Surabaya, Jawa Timur 60226, Indonesia",,,5,1,"112,6777008","-7,2892075"
"terapi anak berkebutuhan khusus “omah bocah kusuma""",Child psychologist,"terapi anak berkebutuhan khusus “omah bocah kusuma"", Jl. Sekardangan Indah No.31 blok E, Sekardangan Indah, Sekardangan, Kec. Sidoarjo, Kabupaten Sidoarjo, Jawa Timur 61215, Indonesia",,+62 821-3135-0388,5,7,"112,7236614","-7,4695673"
Biro Psikologi Explorasi,Psychologist,"Biro Psikologi Explorasi, Perum Griya Tirta Aji, Blok J No.01, Bakalankrajan, Kec. Sukun, Kota Malang, Jawa Timur 65148, Indonesia",,+62 856-4973-3178,5,14,"112,6042457","-8,0035437"
"JOEY INDONESIA Layanan Psikologis & Terapi Bermain (Psikolog Anak, Remaja, Keluarga, Pernikahan)",Child psychologist,"JOEY INDONESIA Layanan Psikologis & Terapi Bermain (Psikolog Anak, Remaja, Keluarga, Pernikahan), Ruko Puri Widya Kencana, Jl. Citraland Surabaya No.22 K6, Lidah Kulon, Kec. Lakarsantri, Surabaya, Jawa Timur 60213, Indonesia",http://www.joeyindonesia.com/,+62 813-1234-8370,"4,7",15,"112,6520867","-7,2935279"
Biro Psikologi Inovasia,Psychologist,"Biro Psikologi Inovasia, Jl. Gunungsari Indah No.44 Blok EE, Kedurus, Kec. Karangpilang, Surabaya, Jawa Timur 60223, Indonesia",https://bipsi.id/,+62 812-2944-8540,5,17,"112,7025204","-7,3182089"
Griya Layanan Psikologi Cahyaning Perwita,Mental health service,"Griya Layanan Psikologi Cahyaning Perwita, Jl. Suratan AMD No.9, Mergelo, Kranggan, Kec. Prajurit Kulon, Kota Mojokerto, Jawa Timur 61321, Indonesia",https://instagram.com/cahyaningperwita.idn,+62 857-7773-7393,5,7,"112,4341173","-7,4738701"
Psikolog Anak Madiun,Child psychologist,"Psikolog Anak Madiun, Jl. Darma Manis Blk. II No.8, Manisrejo, Taman, Madiun City, East Java 63138, Indonesia",http://psikologanak.id/,+62 812-8888-5872,5,35,"111,5401789","-7,6382262"
LOGIKA KIDS & TULIP PSIKOLOGI LAMONGAN,Psychologist,"38CX+5PX LOGIKA KIDS & TULIP PSIKOLOGI LAMONGAN, Jalan Raya, Asem, Payaman, Kec. Solokuro, Kabupaten Lamongan, Jawa Timur 62265, Indonesia",,+62 895-4183-14894,5,71,"112,3493762","-6,9294574"
Rumah Terapi Kuncup Bunga Harapan,Psychologist,"Rumah Terapi Kuncup Bunga Harapan, Perumahan Firdaus Mansion, Blk. I No.6, Pulo Lor, Kec. Jombang, Kabupaten Jombang, Jawa Timur 61419, Indonesia",https://bit.ly/rumahterapiKBH,+62 895-7010-00880,"4,8",20,"112,2193958","-7,5463485"
Biro Psikologi Lentera,Psychologist,"Biro Psikologi Lentera, Jl. Bend. Sampean Baru No.C5, Sumbersari, Kec. Lowokwaru, Kota Malang, Jawa Timur 65149, Indonesia",https://www.instagram.com/biropsikologi_lentera/,+62 821-3240-2655,"4,5",8,"112,6071296","-7,9563236"
Psikoterapi Dan Hypnoterapi Madiun,Psychotherapist,"Psikoterapi Dan Hypnoterapi Madiun, Jl. Lambang Sari IV D5 No. 13, Sogaten, Mangu Harjo, Kota Madiun, Jawa Timur 63152, Sogaten, Kec. Manguharjo, Kota Madiun, Jawa Timur 63125, Indonesia",https://neuro-indonesia.com/,+62 812-3401-1292,5,24,"111,5209238","-7,60876"
Psytech - Yoga Barata Psikolog,Psychologist,"Psytech - Yoga Barata Psikolog, Jl. Achmad Yani Gg. II No.21, Blimbing, Kec. Blimbing, Kota Malang, Jawa Timur 65126, Indonesia",http://www.mastershadow.com/,+62 899-0341-999,5,50,"112,6438109","-7,9405423"
"Praktik Psikolog Klinis Harum W., M.Psi., Psikolog",Psychologist,"Praktik Psikolog Klinis Harum W., M.Psi., Psikolog, Jl. Supriyadi No.26, Kauman, Kec. Nganjuk, Kabupaten Nganjuk, Jawa Timur 64411, Indonesia",,+62 895-8099-60009,5,8,"111,9005368","-7,6030942"
Layanan Psikologi Difergent Consulting,Psychologist,"Layanan Psikologi Difergent Consulting, Tambakrejo 12, Kabupaten Sidoarjo, Jawa Timur 61256, Indonesia",http://www.difergentconsulting.com/,+62 812-1697-7078,"4,9",8,"112,771564","-7,3521585"
Pusat Kajian dan Asesmen Psikologi IAIN Tulungagung,Psychologist,"Pusat Kajian dan Asesmen Psikologi IAIN Tulungagung, Jl. Mayor Sujadi, Kudusan, Plosokandang, Kedungwaru, Tulungagung Regency, East Java 66229, Indonesia",,+62 852-3610-1439,5,1,"111,9279253","-8,0776361"
"Lembaga Psikologi "" Cempaka Bunda """,Child psychologist,"Lembaga Psikologi "" Cempaka Bunda "", Perum Purna Wira Bhakti no, Jl. Raya Tukum, Pandanwangi, Tukum, Kec. Tekung, Kabupaten Lumajang, Jawa Timur 67381, Indonesia",,+62 812-3434-9619,5,6,"113,2434069","-8,1499064"
Biro Psikologi Ariva Consulta,Psychologist,"Biro Psikologi Ariva Consulta, Jl. Haji Syukur V Gg. Mawar No.5, RT.25/RW.11, Dusun Bono, Sedati Gede, Sedati, Sidoarjo Regency, East Java 61253, Indonesia",,+62 858-5717-6646,5,75,"112,7509155","-7,3715214"
Locita Mandayaguna Klinik Psikologi Terapan,Psychiatrist,"Locita Mandayaguna Klinik Psikologi Terapan, JL. Mawar Blok N, No. 10, Putat Gede Sukomanunggal, Mulyautama, Patokan, Sidoarjo, Kabupaten Situbondo, Jawa Timur 68312, Indonesia",,+62 31 70037459,,,"113,9981564","-7,7042162"
"Biro Analisa Sidik Jari & Psikolog ( Penanggung Jawab : Ir.Arief Yunarto,Ak,M.Psi )",Psychologist,"Biro Analisa Sidik Jari & Psikolog ( Penanggung Jawab : Ir.Arief Yunarto,Ak,M.Psi ), Perum Griya Tirtoudan Permai Blok A No. 22, Tosaren, Kec. Pesantren, Kabupaten Kediri, Jawa Timur 64129, Indonesia",,+62 813-5947-3665,5,6,"112,0208622","-7,8347746"
Aurora,Child psychologist,"Aurora, Jl. Danau Tigi No.C3 J / 16, Sawojajar, Kec. Kedungkandang, Kota Malang, Jawa Timur 65139, Indonesia",,+62 341 7693974,5,2,"112,664189","-7,974343"
Biro Psikologi Humanity - Sidoarjo,Psychologist,"Biro Psikologi Humanity - Sidoarjo, Jl. Sempati No.62A, Semambung, Kec. Gedangan, Kabupaten Sidoarjo, Jawa Timur 61254, Indonesia",,+62 858-5935-7791,4,5,"112,73731","-7,3748377"
Psikolog Anak Ngawi,Child psychologist,"Psikolog Anak Ngawi, Jalan Kanastren 33, RT. 12, RW. 02, Dusun Ngisor, Desa Kedung Putri, Kecamatan Paron, Sekolahan, Kedungputri, Kec. Paron, Kabupaten Ngawi, Jawa Timur 63253, Indonesia",http://www.psikologanak.id/,+62 812-8888-5872,5,7,"111,3812613","-7,4805981"
BIRO PSIKOLOGI PELITA KASIH THERAPY CENTER,Psychologist,"BIRO PSIKOLOGI PELITA KASIH THERAPY CENTER, blok MM-96, Jl. Babatan Pratama XVI, Babatan, Wiyung, Surabaya, East Java 60227, Indonesia",,+62 821-3284-0505,"4,3",3,"112,6819023","-7,3180599"
Klinik Konseling dan Hipnoterapi Nicolas Han di Kota Malang,Psychotherapist,"Klinik Konseling dan Hipnoterapi Nicolas Han di Kota Malang, Jl. Suropati Gg. 1 No.5, Klojen, Malang City, East Java 65111, Indonesia",http://klinik.cahyabuana.co.id/,,"4,2",6,"112,6346723","-7,9742817"
PKLP Psikologi UBAYA,Psychologist,"MQJ9+39R PKLP Psikologi UBAYA, Kali Rungkut, Rungkut, Surabaya, East Java 60293, Indonesia",,,"4,2",5,"112,7684031","-7,3197736"
"1.R.Psikologi, 2.R.Dahlia, 3.R.Tulip",Mental health clinic,"4F55+PV7 1.R.Psikologi, 2.R.Dahlia, 3.R.Tulip, Krandegan, Kepatihan, Kec. Ponorogo, Kabupaten Ponorogo, Jawa Timur 63451, Indonesia",,,"3,7",3,"111,4596663","-7,8907114"
Psikolog Blitar,Psychologist,"Psikolog Blitar, Ngadipuro, Sumberjo, Kec. Sanankulon, Kabupaten Blitar, Jawa Timur, Indonesia",,+62 813-3290-2212,"4,2",5,"112,1513236","-8,0735613"
Jurusan Psikologi Universitas Brawijaya,Psychologist,"Jurusan Psikologi Universitas Brawijaya, Jl. Veteran, Ketawanggede, Lowokwaru, Malang City, East Java 65145, Indonesia",http://psikologi.ub.ac.id/,+62 341 575755,"4,4",14,"112,6119212","-7,9504006"
Psykologi SIM MPBKP Bangil,Psychologist,"Psykologi SIM MPBKP Bangil, Jalan Dokter Soetomo No.16, Lumpangbolong, Dermo, Kec. Bangil, Pasuruan, Jawa Timur 67153, Indonesia",,,5,1,"112,7949434","-7,6038021"
Karunya Family Care Center,Child psychologist,"Karunya Family Care Center, Soho Golden Klampis, Jl. Klampis Jaya 1-7, Klampis Ngasem, Sukolilo, Klampis Ngasem, Kec. Sukolilo, Surabaya, Jawa Timur 60117, Indonesia",,+62 812-1764-1009,"4,9",9,"112,7755081","-7,28817"
Hanania Kidz Clinic,Pediatric clinic,"Hanania Kidz Clinic, Jl. Soekarno Hatta Indah No.4, Mojolangu, Kec. Lowokwaru, Kota Malang, Jawa Timur 65142, Indonesia",https://tinyurl.com/FormPendaftaranKlien,+62 813-5888-8987,"4,9",70,"112,6299914","-7,9395891"
Rumah Psikolog & Hipnoterapi Kediri,Psychotherapist,"Rumah Psikolog & Hipnoterapi Kediri, Jl. Ciliwung, Darungan, Kec. Pare, Kabupaten Kediri, Jawa Timur, Indonesia",,+62 857-0800-8080,5,10,"112,1595968","-7,7716427"
Unit Psikologi RSUD Dr. Soetomo Surabaya,Psychologist,"PQH5+Q4X Unit Psikologi RSUD Dr. Soetomo Surabaya, Jl. Airlangga, Airlangga, Gubeng, Surabaya, East Java 60286, Indonesia",http://psikologirsudsoetomosby.wordpress.com/,+62 31 15501109,,,"112,7578646","-7,2705188"
Tes Minat Bakat Psikologi STIFIn Sidoarjo,Psychologist,"Tes Minat Bakat Psikologi STIFIn Sidoarjo, Jl. Kolonel Sugiono No.116, Krajan Wetan, Kureksari, Kec. Waru, Kabupaten Sidoarjo, Jawa Timur 61256, Indonesia",,+62 858-5400-1561,5,7,"112,7367931","-7,356669"
Psikolog berkendara,Psychologist,"Psikolog berkendara, Jalan Dokter Soetomo No.17, Lumpangbolong, Dermo, Kec. Bangil, Pasuruan, Jawa Timur 67153, Indonesia",,,"4,5",2,"112,7949459","-7,6038587"
Griya Hipnoterapi ANS (Al Huda Nurus Syifa),Mental health clinic,"Griya Hipnoterapi ANS (Al Huda Nurus Syifa), Perumahan Najwa Regency No 14, RT.12/RW.03, Lumbang, Swocangkring, Kec. Wonoayu, Kabupaten Sidoarjo, Jawa Timur 61261, Indonesia",,+62 823-4146-4441,5,37,"112,6511515","-7,4207829"
Lazuardi,Psychologist,"Lazuardi, Jl. Mataraman No.1, Kepanjen Kidul, Kec. Kepanjenkidul, Kota Blitar, Jawa Timur 66117, Indonesia",,+62 858-9591-1113,"4,5",10,"112,1661425","-8,1006905"
Biro Psikologi Talenta Mulia,Psychologist,"Biro Psikologi Talenta Mulia, Jl. Gadung No.5, Margomulyo, Wage, Kec. Taman, Kabupaten Sidoarjo, Jawa Timur 60257, Indonesia",,+62 813-3221-4400,5,8,"112,7083064","-7,3741781"
Biro Psikologi Ruhuns,Psychologist,"Biro Psikologi Ruhuns, PP Darul Ulum, Bustan Ruhun's Komplek, Jl. KH. Rifai Romly, Kec. Peterongan, Kabupaten Jombang, Jawa Timur, Indonesia",,+62 812-3153-5449,5,1,"112,2739384","-7,5451266"
Padepokan sepiritual candi baru,Psychologist,"GPC6+7XP Padepokan sepiritual candi baru, RT.04/RW.01, Candi Sayang, Candi, Kec. Candi, Kabupaten Sidoarjo, Jawa Timur 61271, Indonesia",,+62 895-3422-71820,5,1,"112,7124399","-7,4792866"
TULIP PSIKOLOGI CABANG LAMONGAN,Psychologist,"39M3+Q44 TULIP PSIKOLOGI CABANG LAMONGAN, Palirangan, Payaman, Solokuro, Lamongan Regency, East Java 62265, Indonesia",,+62 852-3652-1663,5,4,"112,3528309","-6,9156306"
"Layanan Konsultasi Psikologi Kristika S., S.Psi., M.Psi., Psikolog",Consultant,"42X3+X5J Layanan Konsultasi Psikologi Kristika S., S.Psi., M.Psi., Psikolog, Manisrenggo, Kec. Kota, Kabupaten Kediri, Jawa Timur 64129, Indonesia",,+62 813-1862-7199,"4,9",22,"112,002875","-7,8500435"
Lembaga Psikologi PT. Musa Berjaya Perkasa,Psychologist,"Lembaga Psikologi PT. Musa Berjaya Perkasa, Jl. Raya Teuku Umar No.32, RT.002/RW.003, Kemayoran, Kec. Bangkalan, Kabupaten Bangkalan, Jawa Timur 69116, Indonesia",,,5,1,"112,7405384","-7,0401923"
Flourish Psychology Center,Psychologist,"Flourish Psychology Center, Jl. Muria Jl. Pepelegi Indah No.35, Pepe, Pepelegi, Kec. Waru, Kabupaten Sidoarjo, Jawa Timur 61256, Indonesia",,+62 812-2968-5957,"4,2",27,"112,7252749","-7,3644796"
Pusat Studi Psikologi Sains,Psychotherapist,"2JXW+3R5 Pusat Studi Psikologi Sains, Purwantoro, Kec. Blimbing, Kota Malang, Jawa Timur, Indonesia",,,5,3,"112,6470989","-7,9523566"
Rumah Tabinda Malang,Child psychologist,"Rumah Tabinda Malang, Royal Resort Blok, Perumahan Tirtasani River Pl No.3 No. 7 & 9, Perum Tittasani, Ngenep, Kec. Karang Ploso, Kabupaten Malang, Jawa Timur 65153, Indonesia",http://www.rumahtabinda.com/,+62 895-3296-09518,5,35,"112,6312955","-7,9090798"
Hipnoterapi Kediri,Hypnotherapy service,"Hipnoterapi Kediri, Asparaga timur tongtong kebarat no.6 fix, Tegalsari, Tulungrejo, Kec. Pare, Kabupaten Kediri, Jawa Timur 64212, Indonesia",https://hipnoterapikediri.my.id/,+62 823-1618-5845,5,28,"112,1880382","-7,7530652"
Langkahati - Layanan Psikologi,Psychologist,"Langkahati - Layanan Psikologi, Grand, Permata Jingga 1st Avenue No.40, Keduyo, Mangliawan, Pakis, Malang Regency, East Java 65154, Indonesia",http://langkahati.com/,+62 812-4986-4700,5,11,"112,6680095","-7,9602331"
Klinik Psikologi Islam,Walk-in clinic,"Klinik Psikologi Islam, JL Marabahan, No. 32, GKB, Karanggondang, Yosowilangun, Kec. Gresik, Kabupaten Gresik, Jawa Timur 61151, Indonesia",,+62 31 70609452,,,"112,6116939","-7,1472827"
Psychology Consultation Bureau Tjiptoning,Psychologist,"Psychology Consultation Bureau Tjiptoning, Jl. Kupang Jaya No.77 Blok A-2, Simomulyo, Kec. Sukomanunggal, Surabaya, Jawa Timur 60281, Indonesia",,+62 31 7312012,"4,1",7,"112,7041219","-7,2748418"
"Praktik Mandiri Psikolog Klinis ""Kaca Hati"" Shinfani Rodhiyani, S.Psi., M.Psi., Psikolog",Psychologist,"Praktik Mandiri Psikolog Klinis ""Kaca Hati"" Shinfani Rodhiyani, S.Psi., M.Psi., Psikolog, Jl. Pare Kandangan No.22, Semanding, Tertek, Kec. Pare, Kabupaten Kediri, Jawa Timur 64215, Indonesia",https://www.instagram.com/kacahati.psi?igsh=YXUwcXExN20xaGQ=,+62 857-4574-4606,5,4,"112,2095996","-7,7805556"
"Wini Agus Doctor, Psychiatrist",Psychiatrist,"Wini Agus Doctor, Psychiatrist, Jl. Banyu Urip No.106, Kupang Krajan, Sawahan, Surabaya, East Java 60254, Indonesia",,+62 812-3173-425,"4,2",29,"112,7235153","-7,2717619"
Dinas Psikologi TNI AL,Psychologist,"Dinas Psikologi TNI AL, Jl. Raya Bandara Juanda No.km 1, Semambung, Kec. Gedangan, Kabupaten Sidoarjo, Jawa Timur, Indonesia",,+62 822-3710-0079,"4,7",15,"112,7370104","-7,3791058"
Biro Psikologi & Konsultasi Potensi,Psychologist,"Biro Psikologi & Konsultasi Potensi, Jl. Simpang Borobudur Utara No.21 A, Mojolangu, Kec. Lowokwaru, Kota Malang, Jawa Timur 65142, Indonesia",,+62 341 7711334,,,"112,6410749","-7,9376201"
HIMPSI MALANG,Psychologist,"3HHW+H8H HIMPSI MALANG, Jl. Raya Tlogomas, Dusun Rambaan, Landungsari, Kec. Dau, Kota Malang, Jawa Timur 65144, Indonesia",,,5,1,"112,5958504","-7,9210537"
Biro Psikologi Insan Kamil,Psychologist,"Biro Psikologi Insan Kamil, Jalan Simpang Danau Yamur No.48, Keduyo, Sawojajar, Kec. Pakis, Kota Malang, Jawa Timur 65154, Indonesia",,+62 341 7005065,5,1,"112,665093","-7,971048"
Yayasan Praktek Psikolog Indonesia Cabang Sidoarjo,Psychologist,"Yayasan Praktek Psikolog Indonesia Cabang Sidoarjo, Urban Space Office, Ruko Heavenland Park, Jl. The Golden Gate Jalan Lingkar Timur No.BB - 26, Ngemplak, Klurak, Candi, Sidoarjo Regency, East Java 61271, Indonesia",https://praktekpsikolog.com/,+62 878-8718-4585,5,1,"112,7267576","-7,4812379"
Tes Psikologi SIM Satlantas Polres Gresik,Psychologist,"Tes Psikologi SIM Satlantas Polres Gresik, Jl. Cimanuk No.67, Pedukuhan, Kebomas, Gresik Regency, East Java 61121, Indonesia",,,"4,5",2,"112,6248702","-7,16237"
Edlina Psychology Center,Psychologist,"Edlina Psychology Center, Jl. Rungkut Harapan Blk. A No.19, Kali Rungkut, Kec. Rungkut, Surabaya, Jawa Timur 60293, Indonesia",https://l.instagram.com/?u=https%3A%2F%2Flinktr.ee%2Fedlinapsychologycenter%3Ffbclid%3DPAZXh0bgNhZW0CMTEAAabhUfeEDOrtnHHObIo6D92PkaHWYPU-Xa8R06voaFMxkN_Cr0D4TRDJMRI_aem_aj7ofM4fJYaDiTceI7vgyQ&e=AT1IiGdhFYwtqS2sXJI8L2M1fTAhUOqyTWLAgCFr2GFGCIb9kpjo5DS8qbTG87umnkuxwV9DLb8Kr0hcH_gWFuQmjedl92hOoxg6TjM,+62 822-3347-7411,5,5,"112,7796687","-7,3245957"
Exensia,Psychologist,"Exensia, Jl. Lb. Arum Timur No.19, Gading, Tambaksari, Surabaya, East Java 60134, Indonesia",http://www.exensia.com/,+62 31 3813956,"4,9",31,"112,781475","-7,249854"
Lembaga Psikologi Terapan & Manajemen Mandala Yudhistira,Psychologist,"Lembaga Psikologi Terapan & Manajemen Mandala Yudhistira, Jl. Walikota Mustajab No.22, Ketabang, Genteng, Surabaya, East Java 60272, Indonesia",,+62 31 5453811,1,1,"112,7440593","-7,2601004"
rumahpsikologi,Mental health service,"rumahpsikologi, Apartemen Metropolis Tower A Lantai 3 Office MK-A302 Jl. Raya Tenggilis 127, Tenggilis Mejoyo, Kec. Tenggilis Mejoyo, Surabaya, Jawa Timur 60292, Indonesia",http://rumahpsikologi.com/,+62 31 8012873,"4,2",5,"112,7540174","-7,3242319"
Lembaga Psikologi Aurora,Psychologist,"Lembaga Psikologi Aurora, Jl. Sutorejo Utara VII No.22, Dukuh Sutorejo, Mulyorejo, Surabaya, East Java 60113, Indonesia",,+62 31 5922272,,,"112,7948498","-7,2676587"
Dra Psi Dwita Salverry,Psychologist,"Dra Psi Dwita Salverry, Jl. Raya Tidar No.7, Pisang Candi, Sukun, Malang City, East Java 65146, Indonesia",,+62 341 561348,,,"112,605935","-7,9654766"
Frasa Layanan Psikologi,Psychologist,"Frasa Layanan Psikologi, Jl. Rungkut Mejoyo Selatan VI No. 44 / Z-22, Kali Rungkut, Kec. Rungkut, Surabaya, Jawa Timur 60293, Indonesia",,+62 877-7305-9733,,,"112,7632256","-7,3237648"
CAFE PSIKOLOGI,Psychologist,"CAFE PSIKOLOGI, Perumahan tirtasani royal resort blok tirta tiara A2 / 16, Kabupaten Malang, Jawa Timur 65152, Indonesia",http://www.psikologmalang.com/,+62 812-3165-7575,"4,5",2,"112,6296652","-7,9064004"
"Jennie Kisdharjanti S.Psi, Psikolog",Psychologist,"Jennie Kisdharjanti S.Psi, Psikolog, Jl. Tenggilis Mejoyo Utara III No.4, Tenggilis Mejoyo, Surabaya, East Java 60292, Indonesia",,+62 823-3216-6277,,,"112,7618845","-7,3191184"
Cahaya Nurani Resources Center (Biro Psikologi),Psychologist,"Cahaya Nurani Resources Center (Biro Psikologi), Jl. Karimata V/E5, Tegal Boto Lor, Sumbersari, Jember Regency, East Java 68121, Indonesia",,+62 819-9895-6553,,,"113,7176536","-8,1724812"
Layanan Psikologi Indonesia,Mental health service,"MQ99+JG8 Layanan Psikologi Indonesia, Jl. Tirto Mulyo Gg II No. C III Klandungan, Landung Sari, Rungkut Kidul, Kec. Rungkut, Malang, Jawa Timur 60293, Indonesia",,+62 853-3627-1316,,,"112,7688419","-7,3309701"
Biro Psikologi ALFATA,Psychologist,"Biro Psikologi ALFATA, Ngrayung, Ngadirenggo, Kec. Pogalan, Kabupaten Trenggalek, Jawa Timur 66371, Indonesia",,+62 859-4297-3386,5,1,"111,7440683","-8,0865604"
Psikotest SIM Kota Batu,Psychologist,"Psikotest SIM Kota Batu, Junrejo, Kec. Junrejo, Kota Batu, Jawa Timur 65321, Indonesia",https://instagram.com/tespsikologisim.batu?utm_medium=copy_link,,5,6,"112,5533696","-7,9062564"
Psikolog Islam Sidoarjo,Psychologist,"Psikolog Islam Sidoarjo, Jl. Banjar Asri, Benda, Banjarbendo, Kec. Sidoarjo, Kabupaten Sidoarjo, Jawa Timur 61225, Indonesia",,+62 881-0274-42251,,,"112,6920374","-7,4504742"
Fakultas Psikologi Universitas 17 Agustus 1945 Surabaya,Academic department,"Fakultas Psikologi Universitas 17 Agustus 1945 Surabaya, Jl. Semolowaru Praja No.45, Menur Pumpungan, Kec. Sukolilo, Surabaya, Jawa Timur 60118, Indonesia",http://psikologi.untag-sby.ac.id/,+62 31 5931800,"4,8",21,"112,7668339","-7,2987899"
Klinik Dr Antina Nevi Hidayati Sp KJ (Psikiater),Doctor,"Klinik Dr Antina Nevi Hidayati Sp KJ (Psikiater), Jl. IR. H. Juanda No.22-2, Kepanjen, Jombang, Jombang Regency, East Java 61419, Indonesia",,+62 812-1630-2827,"3,7",13,"112,2357722","-7,5489675"
Universitas Surabaya-Pusat Konsultasi & Layanan Psikologi,Academic department,"MQH8+WX3 Universitas Surabaya-Pusat Konsultasi & Layanan Psikologi, Jl. Tenggilis Mejoyo, Kali Rungkut, Rungkut, Surabaya, East Java 60293, Indonesia",http://www.ubaya.ac.id/,+62 31 2981000,5,1,"112,7674223","-7,3202354"
Lembaga Pengkajian dan Pengembangan Psikologi Terapan (LP3T),Psychologist,"Lembaga Pengkajian dan Pengembangan Psikologi Terapan (LP3T), Fakultas Psikologi Universitas Airlangga, Jl. Airlangga No.4-6 Lt. 3, Airlangga, Kec. Gubeng, Surabaya, Jawa Timur 60286, Indonesia",http://lp3t.psikologi.unair.ac.id/,+62 31 5034792,"3,7",24,"112,7589946","-7,2728404"
Yayasan Praktek Psikolog Indonesia Cabang Malang,Psychologist,"Yayasan Praktek Psikolog Indonesia Cabang Malang, Perum Jl. Taman Indah Soekarno Hatta No.25B, Mojolangu, Kec. Lowokwaru, Kota Malang, Jawa Timur 65142, Indonesia",http://www.praktekpsikolog.com/,+62 878-8718-4585,,,"112,6179243","-7,934285"
"Nuril Bariroh, M. Psi., Psikolog",Psychologist,"Nuril Bariroh, M. Psi., Psikolog, Depan SDI Nurul Ulum, Jl. Panjaitan, Payaman, Kec. Nganjuk, Kabupaten Nganjuk, Jawa Timur 64418, Indonesia",https://www.instagram.com/pagipsikologi/,+62 851-9840-4827,5,4,"111,8989162","-7,6080716"
Psychology Services Unit,Psychologist,"PQH4+6JP Psychology Services Unit, Jl. Dharmawangsa, Airlangga, Gubeng, Surabaya, East Java 60286, Indonesia",,+62 31 5047251,,,"112,756573","-7,271924"
Selaras Layanan Psikologi,Psychologist,"Selaras Layanan Psikologi, Jl. Permata Visio 7 No.24 PPS, RW.2, Tebalo, Kec. Manyar, Kabupaten Gresik, Jawa Timur 61151, Indonesia",https://wa.me/+6282245727594,+62 822-4572-7594,,,"112,5869466","-7,1410411"
Psikolog Anak Dan Keluarga,Child psychologist,"Psikolog Anak Dan Keluarga, Jl. Kalijaran No.167, Sambikerep, Kec. Sambikerep, Surabaya, Jawa Timur 60217, Indonesia",,+62 812-1659-4667,5,1,"112,6492204","-7,2817247"
PT Asesmen dan Intervensi Psikologi Indonesia,Psychologist,"PT Asesmen dan Intervensi Psikologi Indonesia, Perum Jombang Permai Jl. Semangka No.H3, Kepanjen, Jombang, Jombang Regency, East Java 61411, Indonesia",,+62 822-4263-5613,,,"112,2455281","-7,5421665"
