name,category,addres_full,website,phone_number,rating,review_count,longitude,latitude
Praktek Psikolog Dianda Azani,Psychologist,"Praktek Psikolog Dianda Azani, Jl. Duren Tiga Indah IV No.G 23 A, RT.5/RW.7, Duren Tiga, Pancoran, South Jakarta City, Jakarta 12760, Indonesia",http://www.azanidianda.com/,+62 878-7051-9230,5,14,"106,8455826","-6,2540911"
Layanan Psikologi,Medical clinic,"PJP6+FQQ Layanan Psikologi, Jl. Medang Lestari, Medang, Kec. Pagedangan, Kabupaten Tangerang, Banten 15334, Indonesia",,,,,"106,6119769","-6,2637985"
Layanan Psikologi Ruang Mekar Azlia,Psychologist,"Layanan Psikologi Ruang Mekar Azlia, Jl. Raya Duta Pelni No.14, Tugu, Cimanggis, Depok City, West Java 16951, Indonesia",https://www.instagram.com/ruangmekar.azlia/,+62 811-1430-255,5,28,"106,8552917","-6,372592"
Psychology,Psychologist,"Psychology, Jl. Siliwangi No.2, Pamulang Bar., Kec. Pamulang, Kota Tangerang Selatan, Banten 15417, Indonesia",,+62 21 7418523,,,"106,7337252","-6,3440301"
ADITI PSYCHOLOGICAL CENTER,Psychologist,"ADITI PSYCHOLOGICAL CENTER, Komplek Perkantoran, Jl. Kalibata Tengah No.35 C, RT.11/RW.7, Kalibata, Kec. Pancoran, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12740, Indonesia",http://www.aditipsychocenter.com/,+62 812-1290-9085,"4,9",689,"106,830339","-6,261887"
KLIKPSIKOLOG,Child psychologist,"KLIKPSIKOLOG, Grand Depok City, Cluster Anggrek 2 Blok H8 no 1, Sukmajaya, Kec. Sukmajaya, Kota Depok, Jawa Barat 16413, Indonesia",http://klikpsikolog.com/,+62 811-1182-412,5,47,"106,8326996","-6,4191752"
AMG CLINIC - Klinik Tumbuh Kembang Anak & Klinik Psikologi,Psychologist,"AMG CLINIC - Klinik Tumbuh Kembang Anak & Klinik Psikologi, Jl. Mesjid Bendungan No.28A, RT.2/RW.7, Cawang, Kramat Jati, East Jakarta City, Jakarta 13630, Indonesia",http://amgclinic.co.id/,+62 851-0140-3939,"4,8",128,"106,866219","-6,254155"
Praktek Psikolog Indonesia Cab Menteng,Psychologist,"Praktek Psikolog Indonesia Cab Menteng, Infiniti Office, Menara Cakrawala, Jl. M.H. Thamrin No.9 12th Floor Unit 5A, RT.2/RW.1, Kb. Sirih, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10340, Indonesia",,+62 878-8718-4585,"4,5",8,"106,8237987","-6,1864367"
Konsultan Sumber Daya Manusia SEKARDIU Consulting,Human resource consulting,"Konsultan Sumber Daya Manusia SEKARDIU Consulting, 18th Parc Place SCBD, TOWER B, Jl. Jend. Sudirman kav 52-53 No.5 Lantai 2, RT.5/RW.1, Senayan, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12190, Indonesia",http://www.sekardiu.co.id/,+62 813-8026-4849,5,105,"106,8103251","-6,2295946"
Layanan Psikologi Psy.Corner,Psychologist,"Layanan Psikologi Psy.Corner, Jl. Perintis Kemerdekaan No.265, RT.001/RW.011, Sukasari, Kec. Tangerang, Kota Tangerang, Banten 15118, Indonesia",,+62 856-1901-342,,,"106,63457","-6,1879254"
